"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","特優賃区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","入居時期","入居年月（西暦）","入居旬","取引態様","報酬形態","負担割合貸主","負担割合借主","配分割合元付","配分割合客付","報酬ヶ月","報酬額","賃料","賃料消費税","坪単価","㎡単価","保証金1（額）","保証金2（ヶ月）","権利金1（額）","権利金消費税（額）","権利金2（ヶ月）","礼金1（額）","礼金消費税（額）","礼金2（ヶ月）","敷金1（額）","敷金2（ヶ月）","償却コード","償却総額","償却月数","償却率","契約期間","契約期限（西暦）","解約引総額","解約引月数","解約引率","土地面積","面積計測方式","建物面積1","使用部分面積","バルコニー（テラス）面積","専用庭面積","施設費用項目（1）","施設費用（1）","用途地域（1）","用途地域（2）","登記簿地目","現況地目","都市計画","建ぺい率","容積率","地域地区","最適用途","地勢","建物賃貸借区分","建物賃貸借期間","建物賃貸借更新","管理費","管理組合有無","管理費消費税","共益費","共益費消費税","雑費","雑費消費税","その他月額費名称1","その他月額費用金額1","更新区分","更新料（額）","更新料（ヶ月）","保険加入義務","保険名称","保険料","保険期間","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","新築フラグ","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","[賃貸]賃貸戸数","[賃貸]棟総戸数","[賃貸]連棟戸数","自社管理欄"
"100099729315","03","03","01","（株）リヴイン　","050-3188-1556","","","","00","2019-06-26","2019-07-08","","","東京都","江東区","毛利１丁目","１５‐３","リヴシティ錦糸町四番館","501","","","半蔵門線","住吉","5","","","","","","","","","","","4","","3","201906","3","3","2","","","","","1.0","","100000","","13000","4000","","1.00","","","","","","","","","","","","","0200","","","","","","","","25.76","","","","","","","","","","","","","","","","","","10000","","740","","","","","","","1","","1.50","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","5","2","6.1","","5","7","2.0","","","","","","","","","","","","","","","","","","","","","","","1","25000","1851","","","","","04","","","7","","5","201906","1","7","","","","","","","まいばすけっと住吉駅北店","229","","","","","","","",""
"100099739921","03","03","02","（株）エヌティーコーポレーション　","03-3208-8300","関口","","","02","2019-06-27","2019-07-05","","","東京都","世田谷区","玉川台２丁目","３１－６","サークルハウス用賀１０２　ひきつづき２００あり","102","","","田園都市線","用賀","7","","","","","","","","","","","2","","1","","","2","","","","","","","","53000","","19000","6000","","","","","","","","","","","","","","","","","","","","","","","9.38","","","","","","","","","","","","","","","","","","","2","","3000","","","","","","1","","1.50","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201704","","7","","","","","","","","","","","","","","","",""
"100099739932","03","03","02","（株）エヌティーコーポレーション　","03-3208-8300","関口","","","02","2019-06-27","2019-07-05","","","東京都","世田谷区","玉川台２丁目","３１－６","サークルハウス用賀１０６　ひきつづき２００あり","106","","","田園都市線","用賀","7","","","","","","","","","","","2","","2","","","2","","","","","","","","53000","","19000","6000","","","","","","","","","","","","","","","","","","","","","","","9.38","","","","","","","","","","","","","","","","","","","2","","3000","","","","","","1","","1.50","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","1","2","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201704","","7","","","","","","","","","","","","","","","",""
"100099743670","03","03","02","（有）カネコ住販　","044-221-6113","","","","02","2019-06-27","2019-07-04","","","東京都","大田区","仲池上２丁目","","ＴＭ仲池上","106","","","池上線","池上","13","","","","","","","","","","","1","","2","","","3","","","100.00","","100.00","","","54000","","19000","6000","","","","","","","","","","","","","","","","","","","","","","","9.45","","","","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201507","","","","","","","","","","","","","","","","","",""
"100099743858","03","03","02","（株）雄心不動産　","0422-45-3000","","","","02","2019-06-27","","","","東京都","世田谷区","北烏山４丁目","","","","","","井の頭線","久我山","12","","","","","","","","","","","2","","","","","3","","","","","","","","44000","","10000","3000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","15.97","","","","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","1","2","5.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","200000","","5","","","","","","","","","","","１１５・ＡＤ５０％","フリーレント１ヶ月・礼金乗せ相談","","","",""
"100099743876","03","03","02","（株）雄心不動産　","0422-45-3000","","","","02","2019-06-27","","","","東京都","世田谷区","北烏山４丁目","","","","","","井の頭線","久我山","12","","","","","","","","","","","2","","","","","3","","","","","","","","51000","","10000","3000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","17.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","1","","","2","2","6.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","2","200100","","5","","","","","","","","","","","２０５・ＡＤ５０％","礼金乗せ相談","","","",""
"100099748107","03","03","02","レスク（株）　","03-5486-2411","","","","03","2019-06-27","2019-06-27","","","東京都","世田谷区","若林３丁目","２０－５","大型ロフト、　ＩＨ２口アパートメント","205","","","世田谷線","松陰神社前","1","","","","","","","","","","","1","","3","201907","3","1","3","","","","","","","80000","","15000","5000","","","","","","","","","80000","","","","","","","","","","","","","","18.00","","","","","","","","","","","","","","","","","","","","","2000","","","","","","","","","1","あんしん住まいる家財保険","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","1","2","5.5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","200801","","","","","","","","","","","","","","","","","",""
"100099750477","03","03","01","（株）メイクスレント　","03-4577-4140","","03-4577-4141","chintai@makes-design.jp","02","2019-06-27","2019-07-05","","","東京都","板橋区","徳丸１丁目","４０－８","メイクスデザイン東武練馬","405","","","東武東上線","東武練馬","10","","","","","","","","","","","1","","4","201908","1","1","2","","100.00","","100.00","","","73000","","10000","3000","","","","","","","","0.50","","1.00","","","","","0200","","","","","","","","25.54","3.30","","","","","","","","","","","","","","","","","12000","","","","","","","","","1","","1.50","1","火災保険","23000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","4","201503","","7","","","","","","","どらっぐぱぱす　板橋徳丸店","422","","","ネット使用料無料です！！","法人契約の場合：礼金１か月追加で法人規定ご相談可能です。","","25","","０００００００９３８"
"100099751663","03","03","01","（株）工藤住販　","03-3327-6000","","","","00","2019-06-28","","","","東京都","世田谷区","松原１丁目","４６－７","シーズ松原","404","","","京王線","明大前","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","88000","","13000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","24.00","3.50","","","","","","","","","","","","","","","","","","","","8000","","","","","","1","","0.50","1","","16000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","洋８　Ｋ３","4","","","","","","","04","","","7","","4","200601","","3","","","","","","","","","","","","","","","","０００００００００００１３５７０３０００"
"100099751714","03","03","02","（株）管理バンク　","03-6228-4677","","","","02","2019-06-28","2019-07-09","","","東京都","葛飾区","東新小岩８丁目","３３－１０","ルクティア新小岩　１０３号室","103","","","総武中央線","新小岩","15","1200","","","","","","","","","","2","","2","","","4","2","","100.00","","100.00","","","60000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","17.55","","","","","","","","","","","","","","","","","","","","","4000","","","","町内会費","300","","","","1","火災","20000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","2","","1","201805","","","","","","","","","","","","","","８９４８９４","","","",""
"100099751775","03","03","02","（株）ジャスティ　","03-5333-3361","","","","02","2019-06-28","2019-07-10","","","東京都","新宿区","上落合３丁目","１４","アーバンプレイス落合Ⅷ","201","","","大江戸線","中井","3","240","","","","","","","","","","1","","4","201907","3","3","2","","100.00","","100.00","","","62500","","20000","6000","","","","","","","","","","","","","","","0200","","","","","","","","10.72","","","","","","","","","","","","","","","","","","2500","","","","","","","","","1","","1.00","1","住宅総合保険","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","5.3","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　５．３","","","","","","","","01","","","2","","2","201006","","","","","","","","","","","","","","敷金０！礼金０！フリーレント１ヶ月！","","","",""
"100099759057","03","03","01","田中不動産（株）　","03-3673-1419","","","","02","2019-06-28","2019-07-10","","","東京都","江戸川区","東小岩６丁目","４－２","小岩ハイツＶ","101","","","総武中央線","小岩","6","480","","","","","","","","","","2","","4","201907","2","2","2","","100.00","","100.00","","","65000","","9000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","24.38","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1.00","1","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.0","1","","7","3.0","1","","","","","","","","","","","","","","","","","","","","","洋７Ｋ３","4","","","","","","","03","","","3","","1","200106","","","","","","","","","","","","","","礼金なし　フリーレント１ヶ月分付き","","","",""
"100099760658","03","03","01","ＪＡＣコミュニティ（株）　","03-6433-5744","担当","","","02","2019-06-28","","","","東京都","江東区","新大橋２丁目","７－４","Ｎ．Ｆ－２７４","801","","","都営新宿線","森下","2","160","","","","","","","","","","1","","2","","","2","2","","100.00","","100.00","","","99000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","27.40","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","","18000","2","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","2","6.7","1","","3","5.0","1","","","","","","","","","","","","","","","","","","","","","洋　６．７　ＤＫ　５","4","","","","","","","05","","","8","","8","200205","","","","","","","","","","","","","","フリーレント一ヶ月付き☆","","","",""
"100099764004","03","03","01","（株）ナミキ　","03-3975-6222","ちゃおちゃおハウス成増本店","0339390028","","02","2019-06-28","2019-07-08","","","東京都","板橋区","東新町２丁目","３１ー９","アンベリール","305","","","有楽町線","小竹向原","16","","","","","","","","","","","2","","","","","2","2","","100.00","","100.00","","","75000","","9000","3000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","30.51","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","22000","2","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","3","4.5","","","2","6.7","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","3","","3","200206","","5","","","","","","","コモディイイダ","423","","","","","","21","","２８１１３７０８－１"
"100099764909","03","03","01","（株）ＩＳＫ　","03-6753-0049","井田","080-1722-2158","","02","2019-06-28","2019-07-05","2019-09-20","","東京都","北区","上中里２丁目","３４－３","ＢＡＮＹＡＮＴＲＥＥ","","","","京浜東北線","上中里","3","240","","","","","","","","","","1","","4","201908","1","3","1","","100.00","","100.00","1.0","","79000","","13000","4000","","1.00","","","","","","","","","","","","","","","","","","","1","","21.25","","","駐輪場","","04","","","","","","","","","","","","","5000","2","","","","","","","","1","","0.50","1","損保ジャパン","10000","2","1","1","9.1","2","5","4.5","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","4","","3","201802","","","","","","","","","","","","","","","","","",""
"100099765840","03","03","01","（有）オリエント住販　","03-5705-3245","","","","02","2019-06-28","","","","東京都","大田区","萩中１丁目","１３－１８","","","","","京急空港線","糀谷","12","960","","","","","","","","","","1","","4","201906","2","3","2","","100.00","","100.00","","","75000","","11000","4000","","","","","","","","1.00","","1.00","","","","","0200","","","","","","","","23.44","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.7","1","","7","3.0","1","","","","","","","","","","","","","","","","","","","","","洋　７．７　Ｋ　３","4","","","","","","","03","","","4","","2","200702","","7","","","","","","","","","","","","","","","",""
"100099767855","03","03","01","（株）明光トレーディング　","03-3440-7205","川村","050-3187-7522","","02","2019-06-28","2019-07-07","","","東京都","品川区","東五反田５丁目","２－３","パレステュディオ目黒東","605","","","山手線","五反田","8","","","","","","","","","","","1","","2","","","1","","","","","","","","85000","","15000","5000","","","","","","","","1.00","","1.00","03","","1.00","","0200","","","","","","1","","19.75","3.63","","","","","","","","","","","","","","","","","7000","1","","","","","","","","1","","1.00","1","火災保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","","","9","","6","200106","","7","","","","","","","","","","","","","","","","広告掲載不可"
"100099775713","03","03","02","パナソニック　ホームズ不動産（株）　東京営業所","050-3101-0670","","","","02","2019-06-29","2019-07-08","","","東京都","葛飾区","奥戸８丁目","","ピルツ","102","","","総武中央線","小岩","20","","","","","","","","","","","2","","","","","1","","","100.00","","100.00","1.0","","91000","","8000","3000","","","","","","","","","","","","","","","0200","","","","","","","","39.71","","","","","","","","","","","","","","","","","","","","","4000","","","","","","","","1.00","1","","10000","1","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","2","6.3","","","4","10.3","","","","","","","","","","","","","","","","","","","","","","","1","14040","","","","","","08","","","2","","1","201903","1","5","","","","","","","","","","","","★７月３１日までのご入居で、敷","6","6","","１０－１０１１８－４４４３１"
"100099779008","03","03","01","（株）ＣＬＣコーポレーション　","03-5541-9686","松村　浩","03-5541-9681","","02","2019-06-29","2019-07-04","","","東京都","大田区","池上６丁目","１１－６","ＭＯＤＵＬＯＲ池上１０４号室","104","","","池上線","池上","2","","","","","","","","","","","2","","3","201907","2","3","","","","","","","","75000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","20.00","","","","","","","","","","","","","","","","","","","2","","6000","","","","","","1","","1.00","1","","21500","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","1","2","6.5","1","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","04","","","4","","1","200605","","7","","","","","","","","","","","","","","","",""
"100099783255","03","03","02","（株）タウンハウジング　","03-5809-1589","高田馬場店","0332321201","","02","2019-06-29","2019-07-06","","","東京都","中野区","野方３丁目","１４ー１８","プラナス","0202","","","西武新宿線","野方","5","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","77000","","10000","3000","","","","","","","","","","","","","","","","","","","","","","","27.66","","","","","","","","","","","","","","","","","","3000","","","","","","","自治会費","200","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","7","2.0","","","2","6.4","","","","","","","","","","","","","","","","","","","","","","","3","24000","","","","","","08","","","2","","2","201403","","4","","","","","","","サンクス","200","","","業務委託料１００％ＦＲ１振替可","安心設計パナホーム施工。南東向きの明るいお部屋です。","","4","","７０５４６７３－１"
"100099783269","03","03","02","（株）タウンハウジング　","03-5809-1589","高田馬場店","0332321201","","02","2019-06-29","2019-07-06","","","東京都","中野区","鷺宮１丁目","１５ー１７","グランドーレ鷺宮","102","","","西武新宿線","都立家政","2","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","65000","","12000","4000","","","","","","","","","","1.00","","","","","","","","","","","","","18.09","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","7","2.0","","","2","6.0","","","","","","","","","","","","","","","","","","","","","","","3","25000","","","","","","01","","","2","","1","201505","","4","","","","","","","ゲオ","300","","","","★オススメ新築物件、都立家政徒歩２分の好立地で周辺も充実★","","6","","９８０７８６３－１"
"100099785962","03","03","01","（株）アイ建設事務所　ａｉ賃貸石神井公園店","03-6913-2850","仁科","070-6577-5709","","02","2019-06-29","2019-06-29","","","東京都","練馬区","上石神井２丁目","１２－６","アイフォート上石神井","203","","","西武新宿線","上石神井","5","","","","","","","","","","","2","","1","","","3","","","","","","","","48000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","14.15","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","2","199909","","","","","","","","","","","","","","","","","",""
"100099788140","03","03","02","（株）ハウスメイトショップ　","03-5992-3610","","","","02","2019-06-29","2019-07-01","","","東京都","練馬区","旭丘１丁目","５５－２","アファブル江古田","103","","","西武池袋線","江古田","5","400","","","","","","","","","","2","","1","","","3","","","","","","","","79000","","12000","4000","","","","","","","","","","1.00","","","","","","","","","","","","","23.18","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","","1","","972","","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","1","2","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","1","201701","","","","","","","","","","","","","★７月起算に限り、ＡＤ１００★","","","","",""
"100099792454","03","03","01","（株）山松赤羽営業所　","03-3903-0691","","","","00","2019-06-30","","","","東京都","北区","志茂２丁目","５０－３","ノヴァ赤羽","","","","京浜東北線","赤羽","8","640","","","","","","","南北線　志茂駅　徒歩６分","","","2","","4","201908","1","3","2","","100.00","","100.00","","","74000","","10000","3000","","","","","","","","","74000","1.00","","","","","0200","","","","","","","","24.80","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","9.0","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋９Ｋ２","","","","","","","","09","","","4","","2","200010","","5","","","","","","","","","","","","旭化成のヘーベルメゾン","","","",""
"100099797249","03","03","02","（株）Ｃ－ＮＥＴ　","047-470-1777","","","","02","2019-06-30","2019-06-30","","","東京都","文京区","千駄木４丁目","１９－１１","アイムタウン千駄木","103","","","山手線","西日暮里","8","","","","","","","","","","","1","","2","","","2","","","","","","","","96000","","11000","4000","","","","","","","","0.50","","1.00","","","","","","","","","","","","","29.25","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","","1","","18000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","7.9","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","3","","1","201702","","","","","","","","","","","","","","","","","",""
"100099800539","03","03","02","（株）タウンハウジング　","03-5809-1589","新宿店","0333556100","","02","2019-06-30","","","","東京都","渋谷区","幡ヶ谷２丁目","２３ー７","デュオメゾン渋谷幡ヶ谷","102","","","京王線","幡ヶ谷","5","","","","","","","","","","","1","","3","201908","2","3","3","100.00","","","100.00","","","72000","","19000","6000","","","","","","","","","","","","","","","","","","","","","","","12.94","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","2","5.5","","","","","","","","","","","","","","","","","","","","","","","","","","","3","34560","","","","","","08","","","3","","1","201803","","5","","","","","","","フレンテ笹塚","621","","","","","","11","","２９６７８０１５－１"
"100099800772","03","03","02","（株）タウンハウジング　","03-5809-1589","池袋店","0359924433","","02","2019-06-30","2019-07-01","","","東京都","板橋区","東新町１丁目","１０ー６","ランツベルグ","101","","","東武東上線","上板橋","9","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","97000","","9000","3000","","","","","","","","","","1.00","","","","","","","","","","","","","39.35","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","05","1","1","","","4","11.6","","","2","6.1","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","08","","","3","","1","201401","","7","","","","","","","セブンイレブン","84","","","","","","","","６５１２８８９－１"
"100099800781","03","03","01","（株）タウンハウジング　","03-5809-1589","池袋店","0359924433","","02","2019-06-30","2019-07-01","","","東京都","板橋区","上板橋３丁目","１７ー２","第三アルレ堀之内","105","","","東武東上線","上板橋","4","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","63000","","11000","4000","","","","","","","","","","","","","","","","","","","","","","","19.11","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","7","3.0","","","2","6.0","","","","","","","","","","","","","","","","","","","","","","","3","18360","","","","","","04","","","3","","1","201403","","5","","","","","","","まいばすけっと","160","","","","","","14","","６６５６１３８－１"
"100099800805","03","03","02","（株）タウンハウジング　","03-5809-1589","池袋店","0359924433","","02","2019-06-30","2019-07-02","","","東京都","練馬区","旭丘１丁目","３６ー１３","クレフ","0103","","","西武池袋線","江古田","5","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","67000","","10000","3000","","","","","","","","","","","","","","","","","","","","","","","22.80","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","2.5","","","2","7.0","","","","","","","","","","","","","","","","","","","","","","","3","32400","","","","","","08","","","2","","1","199904","","6","","","","","","","グルメシティ","500","","","","","","","","３８３３５６１７－１"
"100099810148","03","03","01","（株）明光トレーディング　","03-3440-7205","岩本","050-3187-7522","","02","2019-07-01","2019-07-05","","","東京都","豊島区","千早１丁目","６－１５","メインステージ椎名町","504","","","有楽町線","要町","6","","","","","","","","","","","1","","2","","","2","","","","","","","","73000","","12000","4000","","","","","","","","1.00","","1.00","03","","1.00","","0200","","","","","","1","","20.75","8.30","","","","","","","","","","","","","","","","","6000","1","","","","","","","","1","","1.00","1","火災保険加盟料","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","5","","5","199911","","1","","","","","","","","","","","","","","","","広告掲載ＮＧ"
"100099812924","03","03","01","（株）新井商事不動産社　","03-3885-2401","","","","02","2019-07-01","","","","東京都","足立区","保木間１丁目","１－１","エンピエサ保木間","202","","","伊勢崎線","竹ノ塚","18","","","","","","","","","","","2","","2","","","3","","","","","","","","57000","","9000","3000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","22.68","","","","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","9","","2","200407","","5","","","","","","","","","","","","","","","",""
"100099816865","03","03","02","（株）タウンハウジング　大宮店　","048-783-2074","北松戸店","0473087151","","02","2019-07-01","","","","東京都","足立区","興野１丁目","","グランデージ西新井","104","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","58000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","16.18","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","1","201906","1","3","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５９２９７６－１"
"100099816867","03","03","02","（株）タウンハウジング　大宮店　","048-783-2074","北松戸店","0473087151","","02","2019-07-01","","","","東京都","足立区","興野１丁目","","グランデージ西新井","301","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","62000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","16.71","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","3","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５９２９７９－１"
"100099816870","03","03","02","（株）タウンハウジング　大宮店　","048-783-2074","北松戸店","0473087151","","02","2019-07-01","","","","東京都","足立区","興野１丁目","","グランデージ西新井","302","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","18.33","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","7","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５９２９８１－１"
"100099816873","03","03","02","（株）タウンハウジング　大宮店　","048-783-2074","北松戸店","0473087151","","02","2019-07-01","","","","東京都","足立区","興野１丁目","","グランデージ西新井","303","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","62000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","16.76","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","7","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５９２９９５－１"
"100099824834","03","03","01","（株）ＣＬＣコーポレーション　","03-5541-9686","松村　浩","03-5541-9681","","02","2019-07-01","2019-07-04","","","東京都","大田区","池上６丁目","１１－６","ＭＯＤＵＬＯＲ池上４０１号室","401","","","池上線","池上","2","","","","","","","","","","","2","","3","201907","2","3","","","","","","","","78000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","20.70","","","","","","","","","","","","","","","","","","","2","","6000","","","","","","1","","1.00","1","","21500","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","1","2","6.5","1","1","7","1.5","1","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","04","","","4","","4","200605","","3","","","","","","","","","","","","","","","",""
