"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","特優賃区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","入居時期","入居年月（西暦）","入居旬","取引態様","報酬形態","負担割合貸主","負担割合借主","配分割合元付","配分割合客付","報酬ヶ月","報酬額","賃料","賃料消費税","坪単価","㎡単価","保証金1（額）","保証金2（ヶ月）","権利金1（額）","権利金消費税（額）","権利金2（ヶ月）","礼金1（額）","礼金消費税（額）","礼金2（ヶ月）","敷金1（額）","敷金2（ヶ月）","償却コード","償却総額","償却月数","償却率","契約期間","契約期限（西暦）","解約引総額","解約引月数","解約引率","土地面積","面積計測方式","建物面積1","使用部分面積","バルコニー（テラス）面積","専用庭面積","施設費用項目（1）","施設費用（1）","用途地域（1）","用途地域（2）","登記簿地目","現況地目","都市計画","建ぺい率","容積率","地域地区","最適用途","地勢","建物賃貸借区分","建物賃貸借期間","建物賃貸借更新","管理費","管理組合有無","管理費消費税","共益費","共益費消費税","雑費","雑費消費税","その他月額費名称1","その他月額費用金額1","更新区分","更新料（額）","更新料（ヶ月）","保険加入義務","保険名称","保険料","保険期間","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","新築フラグ","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","[賃貸]賃貸戸数","[賃貸]棟総戸数","[賃貸]連棟戸数","自社管理欄"
"100100009743","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－７","成増スクエア２","103","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","64000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","22.92","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","9.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　９","","","","","","","","01","","","3","","1","201907","1","4","","","","","","","","","","","","","","","",""
"100100009772","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－７","成増スクエア２","102","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","60000","","13000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","16.48","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.4","1","","7","1.5","1","","","","","","","","","","","","","","","","","","","","","洋　６．４　Ｋ　１．５","","","","","","","","01","","","3","","1","201907","1","4","","","","","","","","","","","","","","","",""
"100100009775","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－９","成増スクエア１","102","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","61000","","11000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","18.62","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.5","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　６．５　Ｋ　２","","","","","","","","01","","","3","","1","201907","1","6","","","","","","","","","","","","","","","",""
"100100009782","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－９","成増スクエア１","301","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","66000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","19.15","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.2","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　６．２　Ｋ　２","","","","","","","","01","","","3","","3","201907","1","6","","","","","","","","","","","","","","","",""
"100100009917","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－７","成増スクエア２","201","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","65000","","11000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","20.45","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.2","1","","7","3.0","1","","","","","","","","","","","","","","","","","","","","","洋　６．２　Ｋ　３","","","","","","","","01","","","3","","2","201907","1","4","","","","","","","","","","","","","","","",""
"100100009921","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－７","成増スクエア２","202","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","62000","","13000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","16.48","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.4","1","","7","1.5","1","","","","","","","","","","","","","","","","","","","","","洋　６．４　Ｋ　１．５","","","","","","","","01","","","3","","2","201907","1","4","","","","","","","","","","","","","","","",""
"100100009955","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－９","成増スクエア１","201","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","19.15","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.2","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　６．２　Ｋ　２","","","","","","","","01","","","3","","2","201907","1","6","","","","","","","","","","","","","","","",""
"100100009964","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－９","成増スクエア１","302","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","65000","","13000","4000","","","","","","","","","","1.00","","","","","0200","","","","","","","","17.21","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.0","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　６　Ｋ　２","","","","","","","","01","","","3","","2","201907","1","6","","","","","","","","","","","","","","","",""
"100100009973","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－７","成増スクエア２","303","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","68000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","22.92","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","9.0","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　９","","","","","","","","01","","","3","","3","201907","1","4","","","","","","","","","","","","","","","",""
"100100010027","03","03","02","（株）ハイパープロパティーズ　","03-5358-9944","","","","02","2019-07-12","2019-07-12","","","東京都","板橋区","赤塚３丁目","１１－９","成増スクエア１","203","","","東武東上線","成増","7","560","","","","","","","","","","4","","4","201908","1","3","2","","100.00","","100.00","","","66000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","23.18","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.2","1","","7","2.0","1","","","","","","","","","","","","","","","","","","","","","洋　６．２　Ｋ　２","","","","","","","","01","","","3","","2","201907","1","6","","","","","","","","","","","","","","","",""
"100100028100","03","03","01","（株）相川正樹不動産　","03-3829-5840","白田","03-3829-5840","aikawamasakifudousan@gmail.com","02","2019-07-12","2019-07-13","","","東京都","豊島区","南長崎２丁目","１－４","Ｓｗａｎ　Ｌａｋｅ　ｉｎ目白Ｓｔ","303","","","","","","","","","","","","","","","","1","","2","","","3","2","","100.00","","100.00","1.0","","69000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","19.00","","","","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","18000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","3","2","6.0","1","3","7","3.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","","","5","1","3","201411","","1","","","","","","","","","","","８月１２日ご解約予定","敷金不要　礼金不要　フリーレント１ヶ月　ペット可","","","",""
"100100030394","03","03","01","（株）ＲＩＳＥ　ＥＳＣＯＲＴ　","03-5545-7791","","","","02","2019-07-12","","","","東京都","足立区","入谷１丁目","１３－５","アルテカーサアリビエ　ＴＯＫＹＯ　ＥＡＳＴ　５０３","503","","","日暮里舎人","舎人","5","","","","","","","","","","","2","","1","","","1","2","","100.00","","100.00","","","74200","","10000","3000","","","","","","","","","","","","","","","0200","","","","","","1","","25.98","3.46","","","","","","","","","","","","","","","","","20000","","","","","","","","","","","","1","火災保険","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","7.6","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","5","","5","201605","","5","","","","","","","","","","","今なら初期費用０円で入居ＯＫ！","☆フリーレント１ヶ月☆高級デザイナーズマンション☆","","80","",""
"100100037600","03","03","01","（株）島原建設　","03-3860-1771","","","","02","2019-07-13","2019-07-19","","","東京都","足立区","竹の塚１丁目","２２","スカイメゾン","202","","","伊勢崎線","竹ノ塚","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","76000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","25.47","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","0.50","1","宅建ファミリー共済","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.4","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．４","","","","","","","","03","","","4","","2","201906","1","5","","","","","","","","","","","","間取り反転タイプ、他階あります。","","","",""
"100100037649","03","03","01","（株）島原建設　","03-3860-1771","","","","02","2019-07-13","2019-07-19","","","東京都","足立区","竹の塚１丁目","２２","スカイメゾン","403","","","伊勢崎線","竹ノ塚","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","73000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","25.47","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","0.50","1","宅建ファミリー共済","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.4","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．４","2","","","","","","","03","","","4","","4","201906","1","5","","","","","","","","","","","","間取り反転Ａタイプになります","","","",""
"100100037835","03","03","01","（株）島原建設　","03-3860-1771","","","","02","2019-07-13","2019-07-19","","","東京都","足立区","竹の塚１丁目","２２","スカイメゾン","302","","","伊勢崎線","竹ノ塚","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","76000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","25.47","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","0.50","1","宅建ファミリー共済","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.4","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．４","2","","","","","","","03","","","3","","2","201906","1","5","","","","","","","","","","","","トランクルームは、３階４階に各２つ有りま","","","",""
"100100037937","03","03","01","（株）島原建設　","03-3860-1771","","","","02","2019-07-13","2019-07-19","","","東京都","足立区","竹の塚１丁目","２２","スカイメゾン","303","","","伊勢崎線","竹ノ塚","5","400","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","76000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","25.47","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","0.50","1","宅建ファミリー共済","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","8.4","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　８．４","2","","","","","","","03","","","3","","2","201906","1","5","","","","","","","","","","","","トランクルームは、３階４階に各２つ有りま","","","",""
"100100038329","03","03","02","（株）三好不動産　東京支店　","03-5537-5102","高田　陽介","050-3134-4344","tokyo-m@miyoshi.co.jp","00","2019-07-13","","","","東京都","板橋区","大谷口上町","１８－２","ネオス中板橋","203","","","東武東上線","中板橋","12","960","","","","","","","","","","1","","2","","","4","2","","100.00","","100.00","","","72000","","12000","4000","","","","","","","","","","","","","","","0200","","","","","","","","19.94","","","","","","","","","","","","","","","","","","","","","3000","","","","","","1","","1.00","1","火災保険","18000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","01","","","3","","2","201804","","7","","","","","","","","","","","","インターネット基本使用料無料！（Ｊ：ＣＯ","12","","",""
"100100041468","03","03","02","（株）タウンハウジング　","03-5809-1589","千歳烏山店","0333053411","","02","2019-07-13","2019-07-27","","","東京都","練馬区","立野町","７ー２１","ＬＥＲＡ吉祥寺","101","","","井の頭線","吉祥寺","15","","","","","","","","","","","2","","","","","3","2","","100.00","","100.00","","","70000","","12000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","2.5","","","2","6.4","","","","","","","","","","","","","","","","","","","","","","","3","20000","","","","","","01","","","2","","1","201610","","5","","","","","","","くすりのダイイチ薬局吉祥寺通り店","508","","","各種ご相談等は当店へ。","各種ご相談等は当店へ。","","6","","３８７９１９８４－１"
"100100041793","03","03","02","（株）タウンハウジング　","03-5809-1589","青砥店","0356293801","","02","2019-07-13","","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","301","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","62000","","13000","4000","","","","","","","","","","","","","","","","","","","","","","","16.71","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.1","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","3","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５８６３２０－１"
"100100041795","03","03","02","（株）タウンハウジング　","03-5809-1589","青砥店","0356293801","","02","2019-07-13","","","","東京都","足立区","興野１丁目","７ー２４","グランデージ西新井","302","","","伊勢崎線","西新井","13","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","64000","","12000","4000","","","","","","","","","","","","","","","","","","","","","","","18.33","","","","","","","","","","","","","","","","","","4000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","3","21600","","","","","","01","","","3","","3","201906","1","7","","","","","","","イトーヨーカドーアリオ","457","","","","","","12","","３８５８６３２１－１"
"100100058969","03","03","02","（株）タウンハウジング　","03-5809-1589","高田馬場店","0332321201","","02","2019-07-14","","","","東京都","中野区","白鷺３丁目","６ー１４","ライフピアセンチュリー","101","","","西武新宿線","鷺ノ宮","8","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","43000","","15000","5000","","","","","","","","","","","","","","","","","","","","","","","9.54","","","","","","","","","","","","","","","","","","3000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","2","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","3","27000","","","","","","01","","","2","","1","200710","","5","","","","","","","オーケー鷺宮","271","","","業務委託料１ヵ月／ＦＲ１振替可","","","10","","２７３８０１１２－１"
"100100070796","03","03","02","スターツピタットハウス（株）　中野店","03-5343-6581","","","","02","2019-07-15","","","","東京都","新宿区","上落合３丁目","３１－８","ライフピアスカイ","103","","","大江戸線","中井","6","","","","","","","","","","","2","","1","","","","2","","","","","","","51000","","17000","5000","","","","","","","","","","1.00","","","","","","","","","","","1","","10.23","","","","","","","","","","","","","","","","","","","","","3000","","","","","","","","","1","","16000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","200708","","","","","","","","","","","","","","","","","",""
"100100071608","03","03","02","日の出住宅（株）　","03-3925-4176","池田","03-3925-4176","hinode@amber.plala.or.jp","02","2019-07-15","","","","東京都","練馬区","大泉学園町６丁目","３－９","プラザ学園町　Ｎ棟","","","N","西武池袋線","大泉学園","","","12","","大泉風致地区","9","720","","","","","2","","1","","","3","2","","100.00","","100.00","","","73000","","5000","2000","","","","","","","","","","1.00","","","","","0200","","","","","","","","48.39","","","","","","","","","","","","","","","","","","","","","2000","","","","","","1","","0.50","1","借家人賠償責任付家財総合保険","15000","2","","","","","","","","","","","","","","","","","","","","","","","03","2","1","","2","2","9.0","1","1","2","4.5","1","1","3","8.0","1","","","","","","","","","","","","","","","","","洋９／４．５ＤＫ８","1","11000","","","1.0","","","01","","","2","","1","200703","","5","201906","内装一部","","","","","","","","","","洗面所とトイレのクッションフロア張り替え","","","",""
"100100075308","03","03","01","（株）中央ビル管理　北千住営業所　","03-5813-1741","北千住営業所","0358131741","","02","2019-07-15","2019-07-16","","","東京都","足立区","扇３丁目","１ー５","フロンティアゲート扇大橋","704","","","日暮里舎人","扇大橋","3","","","","","","","","","","","2","","3","201908","1","3","2","","100.00","","100.00","","","65000","","11000","4000","","","","","","","","","","1.00","","","","","","","","","","","","","21.39","","","","","","","","","","","","","","","","","","8000","","","","","","","ルームサポート２４費","1100","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","2","6.2","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","11","","7","200905","","3","","","","","","","ベルクス江北店","1778","","","","","","","","２７２９２５１７－１"
"100100086715","03","03","02","家．ｃｏｍ（株）　大泉学園店　","03-6904-4833","間","03-6904-4833","","02","2019-07-16","2019-07-19","","","東京都","練馬区","貫井４丁目","４５－４","メゾングリシーヌ","107","","","西武池袋線","練馬高野台","15","1200","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","67000","","9000","3000","","","","","","","","","","","","","","","0200","","","","","","","","25.09","","","","","","","","","","","","","","","","","","5000","","","","","540","","","","","15000","","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201108","","5","","","","","","","","","","","","","","","",""
"100100086719","03","03","01","家．ｃｏｍ（株）　大泉学園店　","03-6904-4833","間","03-6904-4833","","02","2019-07-16","2019-07-17","","","東京都","練馬区","田柄５丁目","２０－２９","１３ＳＴＯＮＥⅡ","106","","","大江戸線","光が丘","9","720","","","","","","","","","","1","","2","","","3","2","","100.00","","100.00","","","69500","","11000","4000","","","","","","","","","","","","","","","0200","","","","","","","","21.11","","","","","","","","","","","","","","","","","","5000","","","","","540","","","","","15000","","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","1","200608","","","","","","","","","","","","","","","","","",""
"100100086749","03","03","01","家．ｃｏｍ（株）　大泉学園店　","03-6904-4833","間","03-6904-4833","","02","2019-07-16","2019-07-17","","","東京都","練馬区","高松１丁目","３０－６","ＦＩＯＲＩ高松","303","","","大江戸線","練馬春日町","8","640","","","","","","","","","","1","","2","","","3","2","","100.00","","100.00","","","68000","","11000","4000","","","","","","","","","","","","","","","0200","","","","","","","","20.81","","","","","","","","","","","","","","","","","","7000","","","","","540","","","","","15000","","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","4","","3","201004","","5","","","","","","","","","","","","","","","",""
"100100086774","03","03","02","家．ｃｏｍ（株）　大泉学園店　","03-6904-4833","間","03-6904-4833","","02","2019-07-16","2019-07-19","","","東京都","練馬区","貫井４丁目","４５－４","メゾングリシーヌ","102","","","西武池袋線","練馬高野台","15","1200","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","68000","","8000","3000","","","","","","","","","","","","","","","0200","","","","","","","","31.51","","","","","","","","","","","","","","","","","","5000","","","","","540","","","","","15000","","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","1","201108","","5","","","","","","","","","","","","","","","",""
"100100086835","03","03","02","家．ｃｏｍ（株）　大泉学園店　","03-6904-4833","間","03-6904-4833","","02","2019-07-16","2019-07-20","","","東京都","練馬区","南大泉５丁目","６－６３","四季の風","201","","","西武池袋線","大泉学園","13","1040","","","","","","","","","","1","","2","","","3","2","","100.00","","100.00","","","60500","","8000","3000","","","","","","","","","","","","","","","0200","","","","","","","","26.43","","","","","","","","","","","","","","","","","","5000","","","","","540","","","","","15000","","1","","17000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","2","","2","201010","","5","","","","","","","","","","","","","","","",""
"100100094136","03","03","01","（株）ＲＩＳＥ　ＥＳＣＯＲＴ　","03-5545-7791","","080-6538-7584","","02","2019-07-16","","","","東京都","足立区","入谷１丁目","１３－５","アルテカーサアリビエ　ＴＯＫＹＯ　ＥＡＳＴ　１１０","110","","","日暮里舎人","舎人","5","","","","","","","","","","","2","","1","","","1","2","","100.00","","100.00","","","69900","","9000","3000","","","","","","","","","","","","","","","0200","","","","","","1","","25.79","3.13","","","","","","","","","","","","","","","","","20000","","","","","","","","","1","","1.00","1","火災保険","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","9.0","1","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","04","","","5","","1","201605","","1","","","","","","","","","","","今なら初期費用０円で入居ＯＫ！","☆フリーレント１ヶ月☆高級デザイナーズマンション☆","","80","",""
"100100096165","03","03","01","（株）コーシン管財　","03-5956-4004","","","","02","2019-07-17","2019-07-17","","","東京都","足立区","千住５丁目","３－７","ＢｏａＳｏｒｔｅ北千住","305","","","日比谷線","北千住","10","800","","","","","","","","","","2","","4","201907","3","3","2","","100.00","","100.00","","","80000","","14000","5000","","","","","","","","","","1.00","","","","","0200","","","","","","","","19.78","","","","","","","","","","","","","","","","","","5000","","","","","","","","","1","","1.00","1","家財","15000","2","","","","","","","","","","","","","","","","","","","","","","","01","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","","","3","","3","201806","","","","","","","","","","","","","","北千住徒歩１０分。オートロック付き","","","",""
"100100101761","03","03","02","（株）ノースエステート　","03-3711-5596","増田","03-3711-5501","pm@nos-estate.co.jp","02","2019-07-17","2019-07-24","","","東京都","葛飾区","立石８丁目","","Ｔｈｅ　Ｒｉｖｅｒ　Ｓｉｄｅ　ＡＯＴＯ","202","","","京成本線","青砥","8","640","","","","","","","","","","2","","4","201908","1","3","2","","100.00","","100.00","","","75000","","10000","3000","","","","","","","","","","1.00","","","","","0200","","","","","","","","26.00","","","","","","","","","","","","","","","","","","9000","","","","","","","","","1","","1.00","1","損害","16000","2","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","2","2.0","1","","3","7.5","1","","","","","","","","","","","","","","","","","","","","","洋　２　ＤＫ　７．５","","","","","","","","01","","","3","","2","201705","","1","","","","","","","","","","","","ネット無料！","","","",""
"100100102859","03","03","01","（株）リアルワン　千駄木駅前店","050-5305-5369","","","","02","2019-07-17","","","","東京都","足立区","足立４丁目","４－１","レーヴ　アデル千住新橋７０２","702","","","伊勢崎線","五反野","7","","","","","","","","","","","1","","4","201908","3","2","2","","","","","","","66000","","11000","4000","","","","","","","","","","","","","","","","","","","","","","","20.80","","","","","","","","","","","","","","","","","","15000","","","","","","","","","1","","1.50","1","火災保険","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","04","","","10","","7","201707","","5","","","","","","","","","","","","","","","",""
"100100108964","03","03","01","（株）宅都プロパティ　東京支社","03-3243-3313","文（ムン）","03-3243-3315","pm_tokyo@takuto-net.com","00","2019-07-18","","","","東京都","杉並区","上高井戸２丁目","１","ガーラプレイス八幡山壱番館","312","","","京王線","八幡山","10","800","","","","","","","","","","1","","4","201909","3","2","2","","100.00","","100.00","","","79000","","13000","4000","","","","","","","","","","","","","","","0200","","","","","","","","21.09","","","","","","","","","","","","","","","","","","8000","","","","","","","","","1","","1.00","1","","20000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","2","6.6","1","","","","","","","","","","","","","","","","","","","","","","","","","洋　６．６","2","","","","","","","04","","","5","","3","200603","","1","","","","","","","","","","","","","","","",""
"100100139213","03","03","02","（株）タウンハウジング　","03-5809-1589","新宿店","0333556100","","02","2019-07-19","","","","東京都","練馬区","立野町","７ー２１","ＬＥＲＡ吉祥寺","101","","","井の頭線","吉祥寺","15","","","","","","","","","","","2","","1","","","3","2","","100.00","","100.00","","","70000","","12000","4000","","","","","","","","1.00","","1.00","","","","","","","","","","","","","20.00","","","","","","","","","","","","","","","","","","2000","","","","","","","","","","","1.00","1","","15000","2","","","","","","","","","","","","","","","","","","","","","","","02","1","1","","","7","2.5","","","2","6.4","","","","","","","","","","","","","","","","","","","","","","","3","20000","","","","","","01","","","2","","1","201610","","5","","","","","","","くすりのダイイチ薬局吉祥寺通り店","508","","","","","","6","","３８８７９７１４－１"
